There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
     40.00    45.107143   3.789202   7.578403   1.276653  51.356602   4.217323   3.404541   0.807276
     66.00    67.750000   4.643866   9.287733   1.276383  77.531049   4.831120   4.463870   0.923982
      7.00     8.750000   1.668895   3.337791   1.207027  99.657761   1.904906   1.462125   0.767557
      5.00     6.000000   1.381977   2.763953   1.409920 144.287692   1.564162   1.221011   0.780616
    139.00   144.625000   6.784952  13.569903   1.263144  94.965042   7.604989   6.053338   0.795969
     47.00    53.166667   4.113815   8.227630   1.513326  98.296592   6.105168   2.771992   0.454040
     74.00    79.083333   5.017271  10.034542   1.339616 172.034470   6.602491   3.812653   0.577457
    208.00   217.875000   8.327771  16.655542   1.281722   1.107536   9.207338   7.532228   0.818068
    164.00   173.520833   7.431917  14.863835   1.390676 151.463406   9.382007   5.887162   0.627495
     24.00    26.000000   2.876814   5.753627   1.308776 121.229663   3.426857   2.415058   0.704744
     54.00    58.750000   4.324431   8.648863   1.366967 155.295786   5.505518   3.396720   0.616967
     47.00    51.187500   4.036519   8.073038   1.266559 138.857666   4.572595   3.563292   0.779271
     39.00    40.041667   3.570106   7.140212   1.379159 145.060455   4.404757   2.893612   0.656929
     71.00    74.416667   4.866987   9.733974   1.612180   1.620176   6.094134   3.886944   0.637817
    614.00   626.333333  14.119777  28.239553   1.776605 145.733686  21.533469   9.258522   0.429960
      2.00     2.250000   0.846284   1.692569   1.206277  93.618077   1.017896   0.703605   0.691235
    127.00   129.250000   6.414168  12.828336   1.426384 133.933856   7.167822   5.739757   0.800767
     16.00    23.208333   2.717985   5.435970   1.159898 177.327404   3.100614   2.382574   0.768420
    234.00   240.625000   8.751761  17.503522   1.398833 165.255957   9.573118   8.000875   0.835765
      4.00     6.937500   1.486027   2.972053   1.228006  10.592383   1.696087   1.301982   0.767639
     10.00    11.250000   1.892349   3.784699   1.569124 166.647914   2.219368   1.613517   0.727016
    139.00   142.500000   6.734921  13.469842   1.368240 141.083626   8.151796   5.564315   0.682588
    106.00   107.500000   5.849642  11.699284   1.312568   4.174699   6.397797   5.348452   0.835983
    179.00   180.750000   7.585151  15.170302   1.428297  27.062930   8.659902   6.643783   0.767189
     21.00    26.125000   2.883721   5.767442   1.226596 168.075915   3.119677   2.665611   0.854451
      8.00     8.750000   1.668895   3.337791   1.183887  34.563092   1.776450   1.567852   0.882576
     64.00    67.666667   4.641009   9.282019   1.313455 167.979736   4.809562   4.478364   0.931138
    812.00   837.687500  16.329244  32.658488   1.971570  40.422905  20.960563  12.721233   0.606913
    328.00   341.166667  10.420975  20.841950   1.337763 149.842755  12.209115   8.894725   0.728532
     29.00    31.041667   3.143385   6.286770   1.334197  63.557094   3.451387   2.862869   0.829483
     45.00    49.250000   3.959389   7.918778   1.644031  11.428859   5.112144   3.066573   0.599860
     31.00    35.729167   3.372380   6.744760   1.237004 133.016486   3.644265   3.120779   0.856354
     47.00    52.000000   4.068429   8.136858   1.384448 168.204614   5.205694   3.179617   0.610796
     30.00    34.250000   3.301835   6.603670   1.160273  17.783453   3.676062   2.965705   0.806761
      2.00     2.375000   0.869475   1.738949   1.227718 169.994029   1.003548   0.753313   0.750650
      2.00     3.500000   1.055502   2.111004   1.154546 135.000000   1.336083   0.833844   0.624096
      2.00     2.000000   0.797885   1.595769   1.196827   0.000000   1.019606   0.624378   0.612372
     53.00    54.250000   4.155516   8.311032   1.273183   0.704930   4.728897   3.651657   0.772201
      8.00    10.416667   1.820914   3.641828   1.171405 153.914515   1.997631   1.659830   0.830899
     46.00    51.708333   4.057003   8.114006   1.444819 179.209893   5.815825   2.830084   0.486618
     19.00    21.000000   2.585441   5.170883   1.297096 142.748635   3.233007   2.067582   0.639523
     42.00    49.000000   3.949327   7.898654   1.318911 178.884690   4.830123   3.229148   0.668544
      8.00     9.250000   1.715916   3.431831   1.228284  14.603669   1.963127   1.499835   0.764003
    167.00   169.875000   7.353427  14.706854   1.250530 141.762779   8.392253   6.443191   0.767755
    150.00   154.750000   7.018437  14.036874   1.477208  13.332551   9.315003   5.288077   0.567695
      4.00     5.000000   1.261566   2.523133   1.187665  72.947866   1.567674   1.015230   0.647603
     31.00    33.291667   3.255314   6.510627   1.337214  81.435538   4.004424   2.646340   0.660854
     28.00    30.958333   3.139163   6.278326   1.293382  45.853417   3.321662   2.966691   0.893134
     21.00    23.125000   2.713101   5.426202   1.439295   8.750265   3.291321   2.236462   0.679503
     69.00    73.791667   4.846506   9.693011   1.196069 116.329707   5.290045   4.440154   0.839342
    145.00   155.041667   7.025048  14.050095   1.770639 161.385000  10.717494   4.604742   0.429647
      3.00     4.125000   1.145874   2.291749   1.185533  58.376246   1.212559   1.082857   0.893034
     13.00    14.625000   2.157610   4.315221   1.176524 170.158702   2.736070   1.701448   0.621858
      3.00     4.041667   1.134241   2.268482   1.253999  92.267464   1.598812   0.804662   0.503287
     13.00    14.416667   2.142188   4.284375   1.231358  91.075387   2.553910   1.796840   0.703564
     25.00    28.125000   2.992067   5.984134   1.286849 131.582550   3.515119   2.546846   0.724540
     21.00    24.541667   2.794970   5.589939   1.400446 129.721195   3.645181   2.143064   0.587917
    174.00   187.833333   7.732348  15.464696   1.380180 161.161632  10.275973   5.818350   0.566209
      3.00     3.750000   1.092548   2.185097   1.346404  90.000000   1.552185   0.769020   0.495444
     54.00    56.500000   4.240815   8.481629   1.444327 166.160881   4.969472   3.618998   0.728246
      7.00    12.750000   2.014560   4.029120   1.117079  96.716238   2.046108   1.983498   0.969400
     24.00    25.750000   2.862949   5.725899   1.370705 138.801848   3.409365   2.404108   0.705148
    306.00   316.965476  10.044563  20.089126   1.404988  99.331698  11.411025   8.841734   0.774841
     10.00    13.208333   2.050449   4.100899   1.281544 126.190349   2.458441   1.710167   0.695631
    318.00   336.000000  10.341766  20.683532   2.276745  84.074268  11.058486   9.671498   0.874577
     29.00    29.750000   3.077291   6.154582   1.615844 143.173955   4.340215   2.181855   0.502707
     22.00    26.729167   2.916875   5.833749   1.163979  82.731334   3.445507   2.469348   0.716686
     52.00    54.500000   4.165080   8.330159   1.254431  96.861484   4.617009   3.757387   0.813814
     69.00    72.392857   4.800350   9.600700   1.374786   4.683011   4.995079   4.613213   0.923551
    328.00   337.562500  10.365784  20.731568   1.384181 130.027772  11.708759   9.176846   0.783759
      6.00     7.479167   1.542949   3.085899   1.314729 132.625892   1.995114   1.193261   0.598092
     65.00    85.770833   5.225103  10.450207   1.478288  89.391462   6.621198   4.123378   0.622754
     45.00    47.791667   3.900328   7.800656   1.289196 104.781089   4.854676   3.133589   0.645478
     47.00    50.750000   4.019232   8.038464   1.263167 148.278938   4.546916   3.552788   0.781362
    267.00   276.416667   9.380094  18.760187   1.532177 176.443146  12.026853   7.315809   0.608290
     68.00    74.958333   4.884668   9.769335   1.199830   0.767919   5.628524   4.239118   0.753149
    158.00   164.625000   7.238906  14.477813   1.464416  85.006670   9.582955   5.468226   0.570620
     50.00    53.437500   4.124280   8.248560   1.423193   3.333751   6.020109   2.825478   0.469340
    265.00   270.375000   9.277017  18.554033   1.720103 146.469003  14.096104   6.105448   0.433130
     52.00    55.500000   4.203118   8.406235   1.230085 112.212522   4.595459   3.844273   0.836537
     43.00    45.125000   3.789952   7.579903   1.257707 114.147445   4.129285   3.478504   0.842398
     57.00    59.291667   4.344321   8.688642   1.295091 113.645534   4.898731   3.852655   0.786460
     95.00    98.250000   5.592311  11.184623   1.522170  50.719703   7.693553   4.064955   0.528359
      5.00     5.250000   1.292721   2.585441   1.282159 108.465533   1.514700   1.103272   0.728377
      3.00     4.500000   1.196827   2.393654   1.095676 147.540910   1.414650   1.012543   0.715755
     17.00    21.208333   2.598234   5.196469   1.168221   0.852743   3.005088   2.246464   0.747554
     14.00    15.625000   2.230155   4.460310   1.280983 159.681711   2.660863   1.869165   0.702465
    262.00   265.916667   9.200212  18.400424   1.524551   9.707977  11.936994   7.090889   0.594026
      5.00     5.625000   1.338093   2.676186   1.392462  69.541272   1.366770   1.310018   0.958477
     95.00    98.041667   5.586379  11.172758   1.327445  58.336475   5.753683   5.423940   0.942690
     51.00    54.875000   4.179385   8.358769   1.308612  70.697993   4.813620   3.628715   0.753843
     39.00    42.750000   3.688868   7.377736   1.367215  69.796393   4.548211   2.991890   0.657817
    259.00   267.875000   9.234027  18.468055   1.386354 117.719802  11.223029   7.597526   0.676959
     21.00    24.041667   2.766351   5.532703   1.218505 165.508935   3.133725   2.442046   0.779279
     35.00    39.041667   3.525244   7.050489   1.223762 107.680034   4.026236   3.086592   0.766620
     68.00    70.291667   4.730173   9.460345   1.237031 156.538843   5.148358   4.345955   0.844144
    149.00   160.166667   7.140212  14.280425   1.313606 110.418338   8.487844   6.006547   0.707665
     11.00    12.500000   1.994711   3.989423   1.295975  74.895222   2.626613   1.514830   0.576724
    164.00   172.708333   7.414497  14.828995   1.302328 142.847687   9.281433   5.923091   0.638166
     80.00    90.250000   5.359801  10.719602   1.414258 118.613716   5.812124   4.942679   0.850408
    106.00   119.500000   6.167498  12.334996   1.391920 114.907184   7.017994   5.420072   0.772311
    102.00   115.416667   6.061210  12.122420   1.512412 174.900596   8.499894   4.322203   0.508501
    111.00   115.541667   6.064491  12.128983   1.544085 154.764706   8.954314   4.107300   0.458695
     46.00    49.625000   3.974434   7.948869   1.769670   3.332333   5.244014   3.012221   0.574411
      4.00     6.416667   1.429157   2.858313   1.112292 135.000000   1.442516   1.415921   0.981563
      2.00     3.125000   0.997356   1.994711   1.136398 135.208582   1.242377   0.800658   0.644456
     46.00    48.041667   3.910516   7.821033   1.455617 166.794262   5.330809   2.868633   0.538123
    169.00   172.500000   7.410024  14.820048   1.316916 133.885239   8.526310   6.439885   0.755296
     15.00    18.479167   2.425304   4.850609   1.338878 108.093310   3.058503   1.923196   0.628803
    187.00   196.062500   7.899913  15.799827   1.389581  29.064445   9.495001   6.572788   0.692237
     33.00    39.041667   3.525244   7.050489   1.202085 153.175055   4.047679   3.070240   0.758519
    128.00   135.458333   6.566409  13.132818   1.508521  11.274476   7.834285   5.503722   0.702517
     18.00    24.208333   2.775924   5.551847   1.397668  41.739462   3.639552   2.117226   0.581727
     11.00    12.291667   1.978019   3.956038   1.235171 162.893850   2.282454   1.714190   0.751029
      6.00     7.250000   1.519127   3.038254   1.177862  89.527475   1.934341   1.193040   0.616768
    197.00   202.791667   8.034338  16.068677   1.502267 157.240082   9.096401   7.096278   0.780119
      7.00     7.500000   1.545097   3.090194   1.381751 170.251979   1.761315   1.355421   0.769551
     56.00    60.000000   4.370194   8.740387   1.577411 144.247968   6.145064   3.107957   0.505765
     27.00    27.500000   2.958635   5.917270   1.367116 102.538754   3.549176   2.466354   0.694909
     11.00    14.041667   2.114143   4.228286   1.293287 118.127892   2.507749   1.782316   0.710724
     39.00    43.500000   3.721086   7.442172   1.389431  86.962958   4.892531   2.830126   0.578458
    183.00   186.500000   7.704855  15.409710   1.373948 114.621601   9.230955   6.431057   0.696684
     96.00   101.541667   5.685219  11.370438   1.775471  19.437532   8.249373   3.918082   0.474955
     21.00    23.541667   2.737434   5.474868   1.197319 141.028171   3.158837   2.372248   0.750988
     86.00    93.041667   5.442066  10.884132   1.372613 113.582488   6.976090   4.245370   0.608560
    321.00   334.520833  10.318977  20.637954   1.539279 125.394502  13.746947   7.745814   0.563457
     12.00    17.322917   2.348203   4.696405   1.404323  95.864236   2.653036   2.078395   0.783403
    149.00   155.125000   7.026935  14.053871   1.355542  47.366298   8.393932   5.882561   0.700811
    387.00   394.791667  11.210089  22.420178   1.410022 152.798668  13.021976   9.650309   0.741079
     14.00    15.250000   2.203231   4.406462   1.245558   0.369669   2.408842   2.015170   0.836572
    120.00   126.375000   6.342429  12.684859   1.378289   7.527787   8.852532   4.544057   0.513306
      7.00     8.500000   1.644881   3.289762   1.321406 119.492552   2.173946   1.244573   0.572495
     12.00    14.562500   2.152995   4.305990   1.312531 134.972664   2.728902   1.698627   0.622458
      4.00     7.500000   1.545097   3.090194   1.231933 159.903005   1.836509   1.299925   0.707824
     29.00    31.500000   3.166506   6.333012   1.348450  92.163026   3.987961   2.514258   0.630462
     32.00    33.375000   3.259385   6.518771   1.246894   6.329199   3.472166   3.059644   0.881192
     61.00    63.250000   4.486992   8.973985   1.279451 150.338897   5.152959   3.907095   0.758224
      9.00    10.000000   1.784124   3.568248   1.270532  32.410132   2.079585   1.530641   0.736032
    283.00   293.583333   9.666979  19.333957   2.284957 127.293438  11.189623   8.351530   0.746364
     10.00    10.750000   1.849819   3.699639   1.240172  90.954189   2.036636   1.680139   0.824958
      5.00     9.270833   1.717847   3.435694   1.210998 161.741107   2.281771   1.293293   0.566794
     72.00    74.875000   4.881952   9.763903   1.381094 138.343948   6.103233   3.905054   0.639834
     12.00    13.750000   2.092071   4.184142   1.374762 108.145584   3.095885   1.413735   0.456650
     22.00    25.000000   2.820948   5.641896   1.155758  88.250073   3.044624   2.613704   0.858465
     34.00    35.375000   3.355624   6.711248   1.305991 101.094356   4.404987   2.556242   0.580306
     42.00    43.750000   3.731763   7.463527   1.222178 107.897054   4.535866   3.070209   0.676874
     85.00    89.000000   5.322554  10.645108   1.277650  31.055536   5.483045   5.166761   0.942316
    144.00   151.041667   6.933834  13.867668   1.354452 154.157744   8.261695   5.819394   0.704383
     67.00    71.250000   4.762308   9.524616   1.353006  20.450634   5.517941   4.110153   0.744871
      2.00     2.250000   0.846284   1.692569   1.206277   0.000000   1.148553   0.623565   0.542913
     16.00    19.000000   2.459245   4.918491   1.209502 169.691897   2.563733   2.359016   0.920149
      2.00     3.125000   0.997356   1.994711   1.136398 156.207150   1.079909   0.921113   0.852954
     17.00    18.000000   2.393654   4.787307   1.345941 138.738425   2.486035   2.304705   0.927061
    116.00   125.604167   6.323057  12.646114   1.605043  98.102002   9.372475   4.265794   0.455141
    120.00   126.833333   6.353920  12.707841   1.329523 155.235791   7.726855   5.224934   0.676204
     75.00    80.250000   5.054144  10.108287   1.214139 178.133211   5.944924   4.296837   0.722774
     53.00    53.250000   4.117038   8.234076   1.330372  75.280357   4.854473   3.491625   0.719259
      3.00     4.625000   1.213336   2.426671   1.119618 131.476376   1.391978   1.057619   0.759796
     48.00    52.625000   4.092806   8.185611   1.159223 125.873008   4.534811   3.693882   0.814562
     49.00    54.750000   4.174622   8.349243   1.415896 165.204479   5.253025   3.317606   0.631561
    106.00   110.000000   5.917270  11.834541   1.288338  18.904075   6.352395   5.511950   0.867696
     43.00    47.416667   3.884996   7.769992   1.282285  29.272068   4.699199   3.211866   0.683492
     52.00    57.125000   4.264206   8.528412   1.257047 106.880603   4.454383   4.082148   0.916434
     17.00    20.729167   2.568715   5.137431   1.362383 141.483976   3.371532   1.957062   0.580467
    164.00   171.375000   7.385821  14.771643   1.329074 156.889322   8.639954   6.313732   0.730760
     76.00    79.041667   5.015949  10.031898   1.370074 126.923583   6.198632   4.058919   0.654809
    121.00   124.125000   6.285715  12.571430   1.452461  47.207815   7.269856   5.434800   0.747580
     56.00    60.666667   4.394406   8.788811   1.583253 158.445345   5.925093   3.259156   0.550060
    178.00   183.291667   7.638295  15.276590   1.363164 149.611925   9.517221   6.130313   0.644128
      5.00     5.500000   1.323142   2.646284   1.302504  71.640944   1.514216   1.156178   0.763549
     54.00    59.500000   4.351946   8.703893   1.312880 152.456302   5.301202   3.572669   0.673936
      5.00     6.000000   1.381977   2.763953   1.199350 175.130300   1.654780   1.154147   0.697463
     46.00    46.500000   3.847260   7.694520   1.358059  14.091040   4.302592   3.440115   0.799545
     18.00    18.750000   2.443013   4.886025   1.422057  38.327702   3.076053   1.940250   0.630760
    454.00   461.708333  12.122967  24.245934   1.434125   7.086657  16.480916   8.917364   0.541072
     53.00    55.500000   4.203118   8.406235   1.305817 117.582544   4.652280   3.797321   0.816228
     19.00    20.750000   2.570006   5.140012   1.289860 130.613316   2.754100   2.398218   0.870781
     15.00    16.000000   2.256758   4.513517   1.327850 100.156112   2.989878   1.703400   0.569722
     43.00    44.750000   3.774171   7.548342   1.521099  38.794045   4.054060   3.513605   0.866688
     58.00    60.250000   4.379289   8.758578   1.310918  52.146306   4.646099   4.127801   0.888444
     37.00    39.250000   3.534638   7.069275   1.327641   3.943564   4.762276   2.623464   0.550885
     41.00    50.987179   4.028613   8.057226   1.292055 113.439446   5.298508   3.063074   0.578101
     25.00    27.500000   2.958635   5.917270   1.456244 122.531403   3.751599   2.333278   0.621942
     65.00    68.541667   4.670920   9.341839   1.295064  62.215787   5.599932   3.896028   0.695728
     21.00    22.000000   2.646284   5.292567   1.372966 128.326568   2.924747   2.394333   0.818646
      3.00     4.750000   1.229623   2.459245   1.120491 167.343113   1.538637   0.982669   0.638662
    106.00   107.250000   5.842836  11.685672   1.450294 137.506058   6.311528   5.408950   0.856995
     18.00    20.791667   2.572585   5.145170   1.124686 107.246512   2.782356   2.378629   0.854897
     39.00    45.083333   3.788202   7.576403   1.178173 115.221748   4.107693   3.493559   0.850492
     27.00    28.250000   2.998709   5.997418   1.339740 173.396350   3.442879   2.611841   0.758621
      2.00     2.000000   0.797885   1.595769   1.196827   0.000000   1.019606   0.624378   0.612372
     14.00    16.833333   2.314782   4.629564   1.160161 154.750787   2.732143   1.961177   0.717816
     18.00    20.416667   2.549280   5.098559   1.336169 125.215506   3.212198   2.023171   0.629840
    388.00   395.750000  11.223686  22.447373   1.352582 129.923485  11.535373  10.920421   0.946690
     22.00    24.625000   2.799711   5.599422   1.251937 124.560143   3.357831   2.334358   0.695198
     20.00    21.250000   2.600785   5.201571   1.299942 151.504899   2.986324   2.265021   0.758465
     25.00    30.445833   3.113071   6.226142   1.375048 139.579408   3.999807   2.422919   0.605759
      4.00     4.000000   1.128379   2.256758   1.128379   0.000000   1.128379   1.128379   1.000000
     20.00    21.541667   2.618573   5.237146   1.236920 122.046841   2.792556   2.455430   0.879277
    263.00   275.916667   9.371606  18.743212   1.316366 121.928863  11.212509   7.832948   0.698590
     14.00    14.375000   2.139090   4.278179   1.540673 123.025387   2.731642   1.675075   0.613212
     15.00    17.250000   2.343255   4.686511   1.267182  95.189555   3.069610   1.788776   0.582737
    129.00   136.875000   6.600656  13.201313   1.370748 147.123564   8.689082   5.014185   0.577067
      2.00     3.000000   0.977205   1.954410   1.112129  94.896793   1.059621   0.901199   0.850492
    160.00   165.750000   7.263599  14.527197   1.545982 134.260330   7.555274   6.983183   0.924279
     15.00    17.958333   2.390882   4.781763   1.284765 156.108534   2.452740   2.330583   0.950196
     77.00    82.000000   5.108954  10.217908   1.455676 145.548213   6.548533   3.985841   0.608662
      8.00     8.250000   1.620511   3.241022   1.219235  38.683632   1.723575   1.523610   0.883983
      5.00     5.250000   1.292721   2.585441   1.282159  13.649895   1.564153   1.068391   0.683047
    270.00   274.125000   9.341129  18.682259   1.346363  31.014408  10.087741   8.649775   0.857454
     74.00    78.666667   5.004036  10.008072   1.782976 154.787632   7.779076   3.218940   0.413795
     36.00    42.791667   3.690665   7.381331   1.237437  49.695291   4.135545   3.293643   0.796423
     67.00    71.250000   4.762308   9.524616   1.347272  60.184727   5.997875   3.781269   0.630435
     71.00    75.625000   4.906341   9.812683   1.382099  48.429305   5.901223   4.079186   0.691244
    119.00   127.541667   6.371638  12.743276   1.300780 153.818796   8.300550   4.890974   0.589235
    381.00   384.750000  11.066604  22.133208   1.397055 112.876782  14.110620   8.679259   0.615087
     12.00    13.666667   2.085722   4.171443   1.377960  92.242584   2.311516   1.881984   0.814177
     86.00    91.791667   5.405386  10.810771   1.432873 136.922672   5.786179   5.049653   0.872709
      9.00     9.250000   1.715916   3.431831   1.336950  24.427787   2.050417   1.435984   0.700337
     31.00    31.750000   3.179047   6.358094   1.293067 156.054966   3.558224   2.840276   0.798229
      9.00     9.500000   1.738949   3.477898   1.227718  62.393422   2.035638   1.485502   0.729748
      5.00     5.750000   1.352879   2.705758   1.156232  75.217352   1.626426   1.125340   0.691910
      7.00     8.750000   1.668895   3.337791   1.397757 154.890133   2.606872   1.068411   0.409844
     13.00    13.750000   2.092071   4.184142   1.204152 100.260447   2.465206   1.775414   0.720189
     25.00    26.500000   2.904344   5.808687   1.328471  87.399505   3.698209   2.280891   0.616756
     43.00    45.541667   3.807409   7.614818   1.411433  33.129923   4.750996   3.051226   0.642229
    134.00   147.625000   6.854961  13.709923   1.509210  89.692108   8.234546   5.706507   0.692996
      4.00     6.833333   1.474828   2.949656   1.232544 167.252568   1.842137   1.180758   0.640972
    304.00   316.500000  10.037185  20.074370   1.463309 146.199095  14.072461   7.159023   0.508726
    100.00   102.625000   5.715466  11.430932   1.413987 154.297920   6.638147   4.921035   0.741327
     27.00    28.625000   3.018546   6.037092   1.293653 100.775750   3.238803   2.813268   0.868613
     77.00    83.166667   5.145170  10.290340   1.494082  99.950946   6.693388   3.955063   0.590891
      2.00     3.791667   1.098601   2.197203   1.089802 150.101841   1.113540   1.083863   0.973349
    142.00   154.291667   7.008036  14.016071   1.295273  68.755400   7.388399   6.647254   0.899688
    142.00   148.708333   6.880068  13.760136   1.476432 135.291307   9.464327   5.001447   0.528453
     34.00    36.250000   3.396871   6.793742   1.295818  99.862951   3.570030   3.232111   0.905346
     91.00    95.250000   5.506271  11.012541   1.461296 170.658558   6.422790   4.720537   0.734967
     63.00    70.416667   4.734377   9.468753   2.124595 142.305197   9.023422   2.484016   0.275285
     19.00    20.187500   2.534932   5.069864   1.395279 152.226579   3.020838   2.127185   0.704170
      4.00     4.500000   1.196827   2.393654   1.251909  26.142927   1.519728   0.942533   0.620199
    356.00   360.416667  10.710938  21.421876   1.531365 171.385286  13.792560   8.317831   0.603067
     33.00    34.000000   3.289762   6.579525   1.366347 105.948192   3.760047   2.878298   0.765495
      3.00     3.250000   1.017107   2.034214   1.316640   0.000000   1.580205   0.654667   0.414292
      8.00    11.041667   1.874746   3.749492   1.168588 158.926616   2.201834   1.596248   0.724963
     38.00    44.791667   3.775928   7.551855   1.170203 118.269931   4.124135   3.457120   0.838265
      3.00     6.416667   1.429157   2.858313   1.538270  74.440219   1.948696   1.048131   0.537863
     16.00    17.000000   2.326213   4.652426   1.384962  54.011585   2.498308   2.165973   0.866976
    358.00   389.044872  11.128200  22.256399   2.044997  31.666852  13.716249   9.028476   0.658232
     18.00    18.875000   2.451142   4.902285   1.566220   5.743154   2.797570   2.147613   0.767671
     13.00    14.291667   2.132880   4.265761   1.338440 123.613944   2.375112   1.915354   0.806427
     23.00    25.750000   2.862949   5.725899   1.305576  69.025911   3.643744   2.249466   0.617350
    201.00   214.522917   8.263460  16.526919   1.337884 136.181272   9.540082   7.157671   0.750273
     14.00    15.750000   2.239058   4.478116   1.367790 141.938277   2.723345   1.840891   0.675967
    464.00   472.708333  12.266529  24.533058   1.417341  11.184467  13.631912  11.037904   0.809711
     22.00    25.916667   2.872200   5.744399   1.296768 151.977457   3.218316   2.563307   0.796474
     34.00    37.250000   3.443406   6.886812   1.613062  42.281586   4.576110   2.591075   0.566218
     33.00    39.166667   3.530883   7.061767   1.185510 156.620197   3.990823   3.123951   0.782784
     32.00    34.916667   3.333815   6.667629   1.375684 134.543336   3.976719   2.794847   0.702802
     24.00    26.250000   2.890611   5.781223   1.293082  47.818422   3.328116   2.510620   0.754367
      7.00     9.208333   1.712047   3.424093   1.316944 103.147436   2.270440   1.290985   0.568606
     21.00    24.333333   2.783081   5.566162   1.270555 150.121519   3.086203   2.509731   0.813210
     10.00    13.125000   2.043971   4.087942   1.202280 144.798172   2.401519   1.739656   0.724398
     11.00    11.750000   1.933944   3.867889   1.138017  80.770592   2.223034   1.682449   0.756825
     16.00    17.666667   2.371387   4.742773   1.850607 120.152607   3.260296   1.724836   0.529043
      8.00     8.937500   1.686682   3.373363   1.625181  77.475538   2.826723   1.006429   0.356041
     11.00    11.750000   1.933944   3.867889   1.254401 104.879680   2.161771   1.730128   0.800329
      5.00     6.250000   1.410474   2.820948   1.494272 122.694485   2.107604   0.943933   0.447870
     13.00    16.666667   2.303294   4.606589   1.426535  17.625383   2.894883   1.832601   0.633048
    262.00   274.375000   9.345388  18.690776   1.675879 174.234081  14.049664   6.216253   0.442449
     17.00    18.875000   2.451142   4.902285   1.100563 109.784593   2.726809   2.203344   0.808030
     27.00    29.000000   3.038254   6.076508   1.313315 104.774206   3.505315   2.633426   0.751267
    205.00   212.666667   8.227630  16.455261   1.398601 155.853207  10.585390   6.395031   0.604138
     12.00    13.250000   2.053681   4.107362   1.290863  48.345322   2.380654   1.771617   0.744172
     11.00    11.250000   1.892349   3.784699   1.212299 169.823441   2.144702   1.669690   0.778518
     24.00    27.958333   2.983189   5.966377   1.240719  52.247082   3.180089   2.798479   0.880000
     52.00    54.000000   4.145930   8.291860   1.499869  66.914302   5.132578   3.348947   0.652488
     17.00    18.500000   2.426671   4.853342   1.327628  93.942796   2.733048   2.154639   0.788365
    211.00   229.375000   8.544725  17.089451   1.518277  89.893860   9.803312   7.447721   0.759715
     19.00    22.625000   2.683610   5.367219   1.234189  52.344856   2.902619   2.481125   0.854788
      7.00     9.875000   1.772938   3.545877   1.232951 129.561511   2.042676   1.538820   0.753335
    231.00   238.541667   8.713792  17.427584   1.421675  20.654186  10.330379   7.350183   0.711511
    453.00   462.666667  12.135542  24.271084   1.550170 156.130366  15.858145   9.286797   0.585617
      2.00     3.541667   1.061766   2.123532   1.163981  92.595736   1.299418   0.867579   0.667667
     35.00    36.750000   3.420218   6.840435   1.492381 110.051982   4.798345   2.437901   0.508071
    123.00   128.791667   6.402785  12.805571   1.358809   1.471765   8.959623   4.575601   0.510691
     37.00    41.750000   3.645468   7.290936   1.236128   3.143050   4.138797   3.210942   0.775815
    172.00   176.375000   7.492790  14.985581   1.409642 135.203395   8.954840   6.269448   0.700118
      6.00     7.125000   1.505974   3.011948   1.175328 138.940928   1.752446   1.294167   0.738492
     57.00    61.250000   4.415482   8.830964   1.209726  35.559473   4.747542   4.106647   0.865005
    156.00   164.937500   7.245774  14.491547   1.310983   9.003595   8.514644   6.165993   0.724163
     19.00    28.166667   2.994283   5.988565   1.607749  24.462292   3.487679   2.570686   0.737076
     20.00    21.250000   2.600785   5.201571   1.335790 128.662949   3.259220   2.075369   0.636769
    104.00   107.291667   5.843971  11.687942   1.225746  33.942393   6.328195   5.396799   0.852818
     10.00    11.541667   1.916723   3.833446   1.191636   5.864613   2.131277   1.723768   0.808796
     14.00    16.166667   2.268482   4.536964   1.266944 165.443736   2.603089   1.976886   0.759439
    132.00   140.009615   6.675810  13.351621   1.329597  11.495749   7.589914   5.871798   0.773632
      8.00    10.208333   1.802613   3.605226   1.384598  21.097285   2.601420   1.249092   0.480158
    173.00   179.708333   7.563262  15.126525   1.241460  32.087919   8.567858   6.676457   0.779245
     12.00    16.333333   2.280145   4.560290   1.119796 166.009207   2.688943   1.933497   0.719055
     56.00    59.000000   4.333622   8.667245   1.217365 151.701174   4.756295   3.948511   0.830165
    230.00   258.927083   9.078494  18.156988   1.726333 107.722146  13.179841   6.253418   0.474468
    145.00   150.666667   6.925221  13.850443   1.508645  16.413692   8.804135   5.447292   0.618720
    155.00   162.208333   7.185577  14.371154   1.249440  44.843579   7.378414   6.997780   0.948413
     47.00    49.000000   3.949327   7.898654   1.356346 127.833640   4.142166   3.765466   0.909057
     47.00    49.750000   3.979437   7.958873   1.322656 171.611412   4.772670   3.318041   0.695217
     33.00    36.041667   3.387096   6.774192   1.371102 111.408328   4.034793   2.843372   0.704713
     77.00    78.791667   5.008010  10.016020   1.276906 177.809926   6.206746   4.040791   0.651032
    110.00   121.687500   6.223691  12.447383   1.290430   4.157738   7.091269   5.462257   0.770279
     33.00    39.375000   3.540262   7.080523   1.862741  80.607564   3.843666   3.260806   0.848358
