There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
    112.00   119.000000   6.154582  12.309163   1.354649 158.006721   6.282248   6.029510   0.959769
     85.00    87.000000   5.262410  10.524820   1.242143 166.581931   7.078791   3.912103   0.552651
     74.00    77.500000   4.966791   9.933583   1.278532 170.510992   5.635722   4.377259   0.776699
    196.00   202.875000   8.035989  16.071978   1.368384 126.921141   9.461733   6.825084   0.721335
     10.00    10.875000   1.860543   3.721086   1.328944 101.198223   2.116666   1.635412   0.772636
    130.00   135.791667   6.574483  13.148966   1.337503 154.875418   8.141666   5.308966   0.652074
     92.00   101.250000   5.677048  11.354096   1.921964  90.861479   6.143903   5.245668   0.853801
    551.00   583.075100  13.623457  27.246913   1.773423 140.312204  20.999129   8.838394   0.420893
     19.00    21.041667   2.588005   5.176010   1.215506  87.362447   3.022322   2.216101   0.733245
     62.00    64.875000   4.544266   9.088532   1.253068 145.293329   4.826808   4.278263   0.886354
      6.00     8.000000   1.595769   3.191538   1.420498  86.621694   2.626549   0.969515   0.369121
     22.00    24.500000   2.792596   5.585192   1.348246  88.158894   3.878151   2.010905   0.518521
     25.00    26.000000   2.876814   5.753627   1.373592 153.853427   3.560789   2.324220   0.652726
    120.00   122.375000   6.241248  12.482495   1.335307  98.634212   7.704089   5.056169   0.656297
      2.00     4.625000   1.213336   2.426671   1.119618  77.567419   1.530244   0.962058   0.628695
     51.00    85.831845   5.226961  10.453923   1.287132   1.592917   5.920550   4.614626   0.779425
     19.00    24.045031   2.766545   5.533090   1.329633  63.267063   3.771764   2.029229   0.538005
     39.00    58.910985   4.330352   8.660704   1.223621 129.657099   5.816515   3.223915   0.554269
     19.00    19.250000   2.475372   4.950744   1.183949  78.491350   2.792203   2.194492   0.785936
     84.00    95.930060   5.525892  11.051785   1.518139  24.101982   8.813162   3.464759   0.393135
     52.00    55.666667   4.209424   8.418848   1.359734  12.860457   5.702714   3.107161   0.544857
      2.00     3.000000   0.977205   1.954410   1.112129  85.656673   1.077133   0.886548   0.823063
     64.00    68.500000   4.669500   9.338999   1.408134 158.264655   5.668581   3.846505   0.678566
    158.00   163.250000   7.208612  14.417224   1.287476  43.832753   8.048680   6.456225   0.802147
     33.00    34.500000   3.313863   6.627727   1.644572  41.187243   4.812963   2.281690   0.474072
     33.00    37.500000   3.454941   6.909883   1.323377 127.355642   5.394524   2.212729   0.410181
     31.00    33.500000   3.265483   6.530967   1.250478 153.485783   3.596193   2.965186   0.824535
     33.00    39.000000   3.523363   7.046726   1.261714 158.385140   3.628714   3.421070   0.942778
     41.00    44.833333   3.777684   7.555367   1.391153 167.262689   5.058654   2.821085   0.557675
      8.00    10.500000   1.828183   3.656366   1.195289  88.808253   2.054720   1.626622   0.791651
    393.00   412.750000  11.462216  22.924433   1.453124 170.929101  16.899131   7.774507   0.460054
     20.00    29.375000   3.057835   6.115669   1.220746 165.643921   4.443855   2.104108   0.473487
     35.00    42.312500   3.669944   7.339887   1.254943 148.847479   4.678057   2.879077   0.615443
     61.00    76.458333   4.933299   9.866599   1.569778  68.625749   6.517373   3.734241   0.572967
    533.00   554.452381  13.284866  26.569733   1.702058 176.087313  17.357893  10.167574   0.585761
     24.00    25.875000   2.869890   5.739780   1.383633 138.872474   4.184394   1.968330   0.470398
    236.00   247.041667   8.867683  17.735366   1.852586 155.715588  14.908705   5.274489   0.353786
    175.00   183.000000   7.632215  15.264430   1.379265 101.939447   9.109145   6.394750   0.702014
     47.00    51.541667   4.050459   8.100919   1.572032 114.097843   4.349706   3.771800   0.867139
     68.00    75.229167   4.893484   9.786968   1.398181 151.039114   7.016468   3.412855   0.486406
    122.00   137.125000   6.606682  13.213363   1.308770 156.628352   6.738017   6.477907   0.961397
      4.00     4.500000   1.196827   2.393654   1.439972 180.000000   1.553271   0.922180   0.593702
     64.00    66.750000   4.609467   9.218934   1.314512  81.075392   5.008941   4.241851   0.846856
     83.00    86.916667   5.259889  10.519778   1.199583  27.941953   5.788078   4.779900   0.825818
     27.00    30.166667   3.098766   6.197531   1.513722 175.361930   4.130030   2.325007   0.562952
      6.00     6.500000   1.438407   2.876814   1.198130  97.906765   1.737636   1.190706   0.685245
      9.00    11.291667   1.895851   3.791701   1.288704 116.625980   2.416874   1.487148   0.615319
    118.00   136.641498   6.595024  13.190048   1.545461   4.755659   9.733122   4.468694   0.459122
      9.00     9.500000   1.738949   3.477898   1.357152 106.205955   2.038417   1.483476   0.727759
     33.00    36.416667   3.404671   6.809342   1.280945   2.926906   4.356565   2.660763   0.610748
     24.00    25.937500   2.873354   5.746708   1.332220 140.234574   3.170672   2.603916   0.821250
     44.00    47.666667   3.895224   7.790448   1.323922 137.225554   4.826875   3.143394   0.651228
     23.00    25.250000   2.835018   5.670035   1.239047 134.895195   3.662423   2.194538   0.599204
     29.00    31.250000   3.153916   6.307831   1.698414  88.307170   5.916888   1.681151   0.284128
    100.00   105.500000   5.794971  11.589943   1.244510 151.189385   6.792895   4.943650   0.727768
     45.00    48.791667   3.940922   7.881845   1.314772  77.783892   4.696278   3.307060   0.704187
     41.00    47.333333   3.881581   7.763161   1.393821 122.826897   5.724007   2.632189   0.459851
      8.00     9.291667   1.719776   3.439552   1.235557  90.625159   2.311118   1.279740   0.553732
    104.00   127.680556   6.375107  12.750213   1.483002  21.186427   7.724379   5.261521   0.681158
     42.00    47.000000   3.867889   7.735778   1.182089  23.240842   4.329512   3.455485   0.798123
      2.00     3.250000   1.017107   2.034214   1.446270 146.067933   1.779863   0.581229   0.326558
      2.00     3.166667   1.003983   2.007965   1.146078  61.033690   1.102135   0.914571   0.829818
     37.00    38.750000   3.512052   7.024104   1.543992  34.006492   4.522249   2.727516   0.603133
    200.00   206.666667   8.110736  16.221473   1.343634 166.004792  11.102055   5.925393   0.533720
     14.00    17.125000   2.334750   4.669500   1.280068 176.409188   2.510723   2.171110   0.864735
    169.00   176.708333   7.499867  14.999735   1.262769  93.580148   8.321226   6.759582   0.812330
     36.00    37.750000   3.466439   6.932878   1.407551 150.755224   4.648935   2.584721   0.555981
     30.00    32.000000   3.191538   6.383076   1.478922 145.059538   4.236110   2.404545   0.567630
     17.00    18.625000   2.434856   4.869711   1.173290  82.490597   2.736896   2.166148   0.791461
     52.00    53.750000   4.136322   8.272643   1.410461  62.592062   5.214185   3.281272   0.629297
    232.00   239.875000   8.738111  17.476222   1.877704  12.631427  11.778207   6.482700   0.550398
     27.00    27.625000   2.965352   5.930703   1.379740 123.396765   3.897070   2.256390   0.578997
     67.00    73.395833   4.833489   9.666979   1.368969 145.375613   7.619596   3.066123   0.402400
     18.00    19.250000   2.475372   4.950744   1.365803 136.682238   2.962472   2.068362   0.698188
      8.00    10.354167   1.815443   3.630886   1.312255  61.103003   2.242258   1.469873   0.655533
     99.00   104.791667   5.775485  11.550969   1.334367 165.378316   8.526919   3.911873   0.458768
    155.00   159.000000   7.114160  14.228320   1.429532  88.034227   9.164060   5.522800   0.602659
    134.00   136.500000   6.591608  13.183217   1.363842  53.794985   8.697752   4.995463   0.574340
     72.00    81.083333   5.080318  10.160635   1.280508   7.318567   6.620145   3.898650   0.588907
     26.00    28.250000   2.998709   5.997418   1.383709  42.833872   4.284316   2.098878   0.489898
     40.00    41.937500   3.653645   7.307290   1.447224 138.668669   4.970321   2.685766   0.540361
     23.00    23.000000   2.705758   5.411516   1.294058   3.090909   3.578847   2.045666   0.571599
     15.00    18.500000   2.426671   4.853342   1.158037  22.850589   2.691180   2.188160   0.813086
    137.00   154.737981   7.018164  14.036328   1.255946 110.696588   9.048323   5.443509   0.601604
      2.00     2.250000   0.846284   1.692569   1.206277  86.834806   1.059403   0.676038   0.638131
      7.00     7.500000   1.545097   3.090194   1.381751 117.727080   1.961831   1.216886   0.620281
     97.00   104.500000   5.767442  11.534883   1.224816   1.509491   6.167106   5.393678   0.874588
     90.00    99.125000   5.617158  11.234317   1.402505 139.569598   7.172804   4.398903   0.613275
    454.00   542.418452  13.139907  26.279814   1.464338  41.537423  16.057341  10.752537   0.669634
    165.00   187.708835   7.729785  15.459570   1.485540  77.323892  12.672661   4.714841   0.372048
     99.00   109.250000   5.897063  11.794127   1.494614 149.757985   9.303945   3.737700   0.401733
    148.00   153.750000   6.995723  13.991447   1.286675  75.410459   7.401971   6.611772   0.893245
    297.00   303.000000   9.820789  19.641578   1.289284   1.181819  11.223582   8.593325   0.765649
      5.00     7.854167   1.581157   3.162315   1.294840 120.955475   2.316350   1.079310   0.465953
     30.00    30.875000   3.134935   6.269870   1.529205 176.262659   3.579885   2.745289   0.766865
     51.00    56.166667   4.228286   8.456573   1.231649  82.700094   5.198885   3.438892   0.661467
      6.00     7.875000   1.583253   3.166506   1.159598  12.490471   1.939612   1.292367   0.666302
      3.00     3.500000   1.055502   2.111004   1.419532 147.597955   1.594744   0.698598   0.438063
     35.00    45.625000   3.810891   7.621782   1.408464   8.170790   5.467280   2.656328   0.485859
    163.00   170.250000   7.361539  14.723078   1.283887  44.798599   8.355182   6.486066   0.776293
     41.00    44.000000   3.742410   7.484821   1.381514 158.105773   5.381052   2.602769   0.483691
     66.00    69.750000   4.711912   9.423824   1.294128 111.617700   5.322718   4.171199   0.783659
      5.00     5.750000   1.352879   2.705758   1.156232 108.020713   1.558298   1.174539   0.753732
      2.00     3.291667   1.023606   2.047213   1.142970  95.991572   1.255004   0.834874   0.665236
    101.00   103.250000   5.732844  11.465687   1.334547 102.626114   7.087960   4.636806   0.654181
    347.00   355.750000  10.641369  21.282739   1.324953   4.543675  13.123999   8.628372   0.657450
     34.00    38.916667   3.519597   7.039193   1.393508 178.929608   5.548700   2.232516   0.402349
      6.00     6.750000   1.465808   2.931615   1.220707  90.000000   1.801025   1.192982   0.662391
     62.00    65.375000   4.561744   9.123488   1.248152   7.024500   5.105052   4.076258   0.798475
     68.00    70.791667   4.746966   9.493932   1.327485  76.510573   5.324600   4.231996   0.794801
      3.00     3.500000   1.055502   2.111004   1.331203  42.363929   1.214558   0.917276   0.755234
      9.00    10.375000   1.817269   3.634537   1.360590 136.406910   2.335240   1.414186   0.605585
     12.00    12.250000   1.974664   3.949327   1.322961 176.671478   2.595141   1.502538   0.578981
     77.00    79.250000   5.022555  10.045110   1.333150 166.106829   6.818155   3.699837   0.542645
     24.00    26.666667   2.913462   5.826925   1.333030 152.286154   3.060175   2.773784   0.906413
     89.00    94.125000   5.473657  10.947313   1.380342 103.077326   6.712623   4.463369   0.664922
     46.00    48.791667   3.940922   7.881845   1.404001 147.688063   5.389196   2.881853   0.534746
     15.00    16.875000   2.317645   4.635290   1.535755 163.225366   3.125025   1.718860   0.550031
      8.00     8.250000   1.620511   3.241022   1.219235  50.906521   1.782333   1.473381   0.826659
     12.00    13.000000   2.034214   4.068429   1.270808 127.310894   2.247382   1.841266   0.819294
     20.00    23.750000   2.749520   5.499040   1.241420  82.921652   4.182826   1.807357   0.432090
    197.00   218.613095   8.341865  16.683730   1.438250 177.168889  10.712701   6.495721   0.606357
    388.00   396.916667  11.240218  22.480436   1.412912   3.482460  14.568123   8.672531   0.595309
     10.00    11.875000   1.944204   3.888408   1.108035  85.004013   2.221685   1.701380   0.765806
     30.00    31.000000   3.141275   6.282549   1.460613 149.902735   4.569253   2.159567   0.472630
     62.00    63.500000   4.495851   8.991702   1.303741   4.018607   4.999172   4.043205   0.808775
    136.00   151.914881   6.953848  13.907697   1.351662  71.930662   8.574888   5.639258   0.657648
     44.00    44.000000   3.742410   7.484821   1.275822 178.876197   4.522140   3.097126   0.684881
      9.00     9.500000   1.738949   3.477898   1.357152  75.423492   2.035034   1.485943   0.730181
    148.00   152.000000   6.955796  13.911593   1.297986 179.969945   8.594798   5.629347   0.654971
    368.00   372.750000  10.892659  21.785317   1.331697  12.643563  14.128976   8.397637   0.594356
     13.00    13.750000   2.092071   4.184142   1.204152 141.569918   2.472032   1.770512   0.716217
    160.00   169.708333   7.349819  14.699638   1.867641  86.801818  11.403759   4.737020   0.415391
     43.00    46.125000   3.831715   7.663431   1.444554  52.922466   4.661592   3.149577   0.675644
     41.00    44.875000   3.779439   7.558877   1.338202 116.887536   5.378518   2.655779   0.493775
     17.00    18.916667   2.453846   4.907693   1.236098  83.496523   2.827242   2.129765   0.753301
    328.00   336.708333  10.352661  20.705322   1.618052 119.748425  13.112450   8.173727   0.623356
     83.00    87.791667   5.286299  10.572598   1.234627 134.441110   6.167816   4.530770   0.734583
    128.00   135.041667   6.556302  13.112604   1.193254  78.801442   7.252032   5.927317   0.817332
    130.00   133.625000   6.521822  13.043643   1.468902 160.875195   8.109989   5.244663   0.646692
     56.00    61.250000   4.415482   8.830964   1.266690  27.451058   5.310667   3.671193   0.691287
     24.00    25.500000   2.849018   5.698035   1.400547 169.191180   4.181824   1.940996   0.464151
     43.00    44.750000   3.774171   7.548342   1.426528 127.197631   4.498408   3.166535   0.703923
     43.00    44.750000   3.774171   7.548342   1.257850 109.893530   3.934365   3.620499   0.920224
      3.00     3.500000   1.055502   2.111004   1.331203  91.391587   1.676119   0.664681   0.396560
     17.00    20.166667   2.533624   5.067248   1.318405  99.553018   3.555845   1.805267   0.507690
      7.00     8.541667   1.648908   3.297816   1.248679  96.233900   2.092314   1.299469   0.621068
     53.00    54.000000   4.145930   8.291860   1.337002  39.828024   4.635500   3.708064   0.799928
    147.00   156.125000   7.049548  14.099097   1.370624 132.069485   7.456278   6.665005   0.893878
      6.00     6.000000   1.381977   2.763953   1.381977  74.347805   2.021455   0.944794   0.467383
     71.00    77.791667   4.976129   9.952257   1.215632   7.722688   5.773526   4.288862   0.742850
      3.00     4.750000   1.229623   2.459245   1.379359  86.432755   1.922659   0.786396   0.409015
     60.00    67.333333   4.629564   9.259129   1.545544  96.968061   6.894002   3.108915   0.450959
    142.00   148.500000   6.875247  13.750494   1.583038 135.939334  11.154533   4.237651   0.379904
     72.00    74.500000   4.869711   9.739422   1.407676  11.350874   5.549292   4.273353   0.770072
     22.00    22.250000   2.661277   5.322554   1.340459   7.458918   3.089312   2.292548   0.742090
     10.00    11.500000   1.913260   3.826520   1.184777  67.827738   2.217223   1.650968   0.744611
      3.00     3.750000   1.092548   2.185097   1.225725  92.071640   1.605576   0.743448   0.463041
     11.00    14.375000   2.139090   4.278179   1.263513 124.332227   2.892474   1.581935   0.546914
    120.00   126.875000   6.354964  12.709928   1.307924  78.118898   7.121827   5.670675   0.796239
    316.00   330.208333  10.252247  20.504495   1.337699 139.708170  12.491297   8.414544   0.673633
     10.00    14.416667   2.142188   4.284375   1.142462 152.006775   2.386340   1.923015   0.805843
      5.00    11.416667   1.906315   3.812631   1.110441   6.969267   2.200182   1.651699   0.750710
    154.00   163.125000   7.205852  14.411704   1.518494  76.234418  10.568944   4.912913   0.464844
     11.00    12.250000   1.974664   3.949327   1.161764 164.096200   2.202755   1.770190   0.803626
     48.00    52.000000   4.068429   8.136858   1.381455 139.525502   4.707245   3.516306   0.746999
     53.00    58.625000   4.319828   8.639657   1.639691 166.300818   6.501553   2.870225   0.441468
     68.00    69.500000   4.703460   9.406920   1.409578 171.774941   6.369995   3.472928   0.545201
     44.00    47.250000   3.878162   7.756324   1.307522 160.064204   4.033361   3.728935   0.924523
     36.00    36.750000   3.420218   6.840435   1.667225  12.142651   6.078726   1.924398   0.316579
    369.00   380.958333  11.011939  22.023878   1.780346 157.542673  18.747039   6.468371   0.345034
     10.00    10.000000   1.784124   3.568248   1.427299  85.470557   2.334965   1.363232   0.583834
     42.00    43.750000   3.731763   7.463527   1.453088  22.839265   5.316372   2.619466   0.492717
     10.00    12.291667   1.978019   3.956038   1.140904  92.363210   2.298073   1.702539   0.740855
     18.00    20.041667   2.525759   5.051519   1.245461  82.591163   3.179968   2.006140   0.630868
     22.00    24.000000   2.763953   5.527906   1.247053   3.032019   3.551752   2.150893   0.605586
    370.00   382.583333  11.035400  22.070800   1.791243   0.917923  16.476354   7.391202   0.448594
     25.00    28.000000   2.985411   5.970821   1.443183  61.060359   3.321870   2.683030   0.807687
      5.00     5.500000   1.323142   2.646284   1.302504  75.792140   1.629399   1.074448   0.659414
      4.00     5.500000   1.323142   2.646284   1.161581 113.902442   1.751063   0.999795   0.570965
     41.00    44.250000   3.753027   7.506054   1.395172 178.555330   5.423440   2.597099   0.478866
    231.00   255.729266   9.022259  18.044518   1.234524   4.621985   9.162611   8.884056   0.969599
      4.00     4.500000   1.196827   2.393654   1.174011  90.000000   1.288636   1.111558   0.862585
    369.00   375.500000  10.932766  21.865531   1.391072 164.856908  12.767861   9.361424   0.733202
     14.00    16.500000   2.291749   4.583498   1.226214  12.553396   2.503574   2.097846   0.837941
    252.00   257.166667   9.047579  18.095159   1.724946  28.119366  10.992449   7.446811   0.677448
    188.00   196.166667   7.902012  15.804023   1.373626 137.077088  11.199812   5.575254   0.497799
     92.00    96.000000   5.527906  11.055813   1.402934 137.069408   7.840335   3.897506   0.497110
      7.00     8.125000   1.608188   3.216375   1.298557 153.301272   2.064285   1.252864   0.606924
     85.00    88.250000   5.300080  10.600160   1.485983   6.491124   7.607518   3.692511   0.485377
      3.00     3.500000   1.055502   2.111004   1.117960 135.000000   1.217525   0.915040   0.751558
      2.00     3.000000   0.977205   1.954410   1.342458 121.244399   1.429608   0.667966   0.467237
      5.00     5.750000   1.352879   2.705758   1.225145  68.635981   1.624785   1.126476   0.693308
     73.00    76.125000   4.922534   9.845068   1.226988  69.150459   5.366622   4.515194   0.841348
     17.00    19.583333   2.496712   4.993423   1.240456 147.778266   2.848622   2.188275   0.768187
     50.00    57.125000   4.264206   8.528412   1.437349  56.406476   5.081437   3.578407   0.704212
     54.00    56.250000   4.231422   8.462844   1.281503  12.983828   5.257220   3.405780   0.647829
     33.00    36.750000   3.420218   6.840435   1.224165  69.393875   3.539202   3.305234   0.933892
     50.00    57.687500   4.285149   8.570298   1.342590  35.043784   5.176865   3.547031   0.685170
      8.00    11.125000   1.881807   3.763614   1.267111 132.387912   2.495968   1.418767   0.568424
      2.00     2.750000   0.935603   1.871205   1.261229  29.231115   1.098996   0.796502   0.724754
      4.00     5.416667   1.313080   2.626160   1.168913 110.851493   1.439660   1.197629   0.831883
     51.00    61.934524   4.440087   8.880174   1.333422 131.631880   5.028752   3.920331   0.779583
     33.00    34.250000   3.301835   6.603670   1.313149 130.089907   3.788925   2.877364   0.759414
     11.00    13.958333   2.107860   4.215721   1.171134 163.886214   2.201274   2.018411   0.916929
    174.00   177.875000   7.524584  15.049169   1.565638  36.676729   9.934524   5.699254   0.573682
     40.00    43.000000   3.699639   7.399277   1.286248  12.958423   4.630806   2.955711   0.638271
      8.00     9.000000   1.692569   3.385138   1.394341 172.315101   2.045852   1.400292   0.684454
     56.00    57.000000   4.259538   8.519076   1.204726  90.147004   5.397609   3.361426   0.622762
     42.00    47.041667   3.869603   7.739206   1.165967  49.985052   4.352489   3.440291   0.790419
    127.00   130.750000   6.451280  12.902561   1.319497 129.335688   7.890370   5.274660   0.668493
     78.00    80.500000   5.062010  10.124020   1.398664  94.483826   6.186004   4.142245   0.669616
      9.00    10.250000   1.806288   3.612576   1.291439 170.462147   2.123571   1.536410   0.723503
     25.00    29.750000   3.077291   6.154582   1.317738 170.377861   4.188469   2.260902   0.539792
    110.00   113.035714   5.998365  11.996730   1.563796 170.680562   8.529025   4.218581   0.494615
      5.00     5.250000   1.292721   2.585441   1.282159 107.623403   1.561236   1.070387   0.685603
     32.00    34.875000   3.331825   6.663650   1.354893  27.780971   4.553570   2.437880   0.535378
     36.00    37.500000   3.454941   6.909883   1.274038  49.946751   3.573156   3.340638   0.934926
      3.00     4.000000   1.128379   2.256758   1.245227  89.404086   1.596391   0.797574   0.499610
     21.00    23.625000   2.742275   5.484550   1.205915   2.868042   3.279662   2.292941   0.699139
    205.00   208.500000   8.146632  16.293264   1.393205 124.613455   9.172541   7.235467   0.788818
      6.00     7.250000   1.519127   3.038254   1.177862  88.968791   1.833607   1.258583   0.686397
     30.00    36.458333   3.406618   6.813237   1.161194  39.607168   3.723341   3.116837   0.837108
      8.00     9.000000   1.692569   3.385138   1.151195 144.553750   1.834733   1.561420   0.851034
    251.00   258.500000   9.071004  18.142007   1.426249 128.832462  11.569203   7.112254   0.614757
    451.00   466.666667  12.187888  24.375776   1.653401  42.959569  15.574657   9.537585   0.612378
    100.00   102.375000   5.708500  11.417000   1.332072 151.445695   6.540575   4.982280   0.761750
     10.00    10.750000   1.849819   3.699639   1.189772  84.917949   2.039313   1.677933   0.822793
     30.00    40.440476   3.587841   7.175682   1.253569   3.423105   4.521872   2.846742   0.629549
     88.00    92.375000   5.422534  10.845068   1.638073 118.319051   7.985293   3.682254   0.461129
     59.00    64.375000   4.526721   9.053441   1.427687 141.422150   6.133442   3.340897   0.544702
     14.00    19.375000   2.483396   4.966791   1.269603 124.310080   3.414501   1.806195   0.528978
     13.00    17.291667   2.346084   4.692167   1.289467 178.193215   3.382830   1.627072   0.480979
     57.00    64.375000   4.526721   9.053441   1.407092 176.508528   5.763824   3.555140   0.616802
     14.00    16.791667   2.311916   4.623831   1.260698  42.797278   2.633310   2.029747   0.770797
     44.00    45.875000   3.821317   7.642635   1.264636 102.958731   4.103217   3.558785   0.867316
     58.00    60.500000   4.388365   8.776730   1.271939 173.420032   5.925456   3.250003   0.548481
     22.00    23.000000   2.705758   5.411516   1.342787 154.802173   3.745354   1.954723   0.521906
      6.00     6.250000   1.410474   2.820948   1.400794  99.879427   2.124345   0.936494   0.440839
     74.00    75.500000   4.902285   9.804570   1.352409 174.881067   6.598743   3.641966   0.551918
      4.00     5.250000   1.292721   2.585441   1.137919 111.558152   1.381005   1.210080   0.876231
     27.00    29.375000   3.057835   6.115669   1.549902 120.510647   4.864118   1.922312   0.395203
    102.00   107.500000   5.849642  11.699284   1.255419 125.375325   6.855983   4.991015   0.727979
     20.00    23.375000   2.727727   5.455454   1.190060 175.430371   3.333493   2.232041   0.669580
     41.00    46.375000   3.842085   7.684171   1.300560  12.429588   5.346343   2.761069   0.516441
    621.00   637.791667  14.248347  28.496694   1.543442 155.867982  16.704729  12.153169   0.727529
    105.00   107.000000   5.836022  11.672045   1.283681 140.226752   6.856127   4.967696   0.724563
      8.00     8.750000   1.668895   3.337791   1.318754 164.319996   2.079261   1.339520   0.644229
     50.00    52.666667   4.094426   8.188851   1.314483 126.565915   4.400519   3.809623   0.865721
     81.00    83.750000   5.163182  10.326365   1.463732  57.765260   6.010363   4.435415   0.737961
      9.00    38.896924   3.518704   7.037407   1.129563  48.800332   4.237996   2.921493   0.689357
     16.00    26.016667   2.877736   5.755471   1.256420 109.827202   3.645366   2.271751   0.623189
    124.00   134.437500   6.541619  13.083239   1.304181 155.038567   7.248065   5.904029   0.814566
     53.00    57.333333   4.271975   8.543949   1.373748 130.265012   5.392945   3.384008   0.627488
    155.00   164.250000   7.230657  14.461314   1.694209 150.084866   8.398547   6.225172   0.741220
      8.00    10.937500   1.865882   3.731763   1.248537 169.301351   2.065882   1.685243   0.815750
    126.00   133.291667   6.513682  13.027364   1.321362 103.407481   8.642572   4.909193   0.568025
     15.00    19.354167   2.482060   4.964120   1.447509  33.001902   3.470826   1.774973   0.511398
      6.00     8.250000   1.620511   3.241022   1.104171  10.523686   1.800869   1.458217   0.809730
     47.00    49.083333   3.952684   7.905368   1.375436   3.816598   4.996169   3.127138   0.625907
     34.00    35.250000   3.349690   6.699380   1.361583  86.339656   3.725952   3.011425   0.808230
    166.00   172.250000   7.404652  14.809305   1.360859 151.827337   9.533909   5.750934   0.603208
     15.00    16.875000   2.317645   4.635290   1.398413 138.428091   3.370528   1.593661   0.472822
      3.00     4.250000   1.163107   2.326213   1.184570 141.626511   1.352556   1.000193   0.739484
     10.00    12.500000   1.994711   3.989423   1.202497  44.322697   2.588793   1.536961   0.593698
     63.00    67.291667   4.628132   9.256263   1.270237  95.985422   5.537715   3.867949   0.698474
     75.00    80.875000   5.073787  10.147574   1.320106  34.492114   5.493089   4.686491   0.853161
     17.00    19.375000   2.483396   4.966791   1.305078  92.790442   3.193871   1.930965   0.604585
     30.00    31.750000   3.179047   6.358094   1.234414  67.526521   3.531975   2.861385   0.810137
     11.00    13.250000   2.053681   4.107362   1.290863 144.985756   3.105891   1.357938   0.437214
     94.00    99.875000   5.638369  11.276737   1.338955 160.107404   6.149297   5.169892   0.840729
    138.00   144.125000   6.773213  13.546426   1.400618 175.718343   7.704976   5.954128   0.772764
     19.00    24.125000   2.771142   5.542283   1.355798  11.697092   3.828926   2.005582   0.523797
    362.00   374.916667  10.924270  21.848541   1.299566  66.168203  13.032275   9.157241   0.702659
     16.00    18.541667   2.429402   4.858805   1.294860 112.098722   2.990850   1.973351   0.659796
     15.00    16.000000   2.256758   4.513517   1.721781   2.425883   3.881397   1.312146   0.338060
    179.00   184.437500   7.662133  15.324266   1.257451 157.271302   8.417461   6.974583   0.828585
     35.00    41.458333   3.632712   7.265424   1.374249 139.281681   4.359140   3.027340   0.694481
     13.00    14.000000   2.111004   4.222008   1.224581 138.363331   2.293600   1.942945   0.847116
     42.00    43.750000   3.731763   7.463527   1.417756 110.857397   5.352292   2.601887   0.486126
      6.00     8.250000   1.620511   3.241022   1.398810 178.282767   2.156120   1.217955   0.564883
      6.00     7.875000   1.583253   3.166506   1.322249 126.153692   2.010526   1.246783   0.620128
    146.00   156.375000   7.055190  14.110380   1.718127 161.662072  10.101662   4.927477   0.487789
    340.00   356.291667  10.649468  21.298935   2.132728 162.038628  12.779463   8.874485   0.694433
      2.00     2.500000   0.892062   1.784124   1.218276  91.547511   1.194377   0.666268   0.557837
     38.00    40.875000   3.607065   7.214130   1.251506  19.557421   3.763916   3.456750   0.918392
     56.00    74.019345   4.853977   9.707953   1.284862 107.062046   5.402697   4.360986   0.807187
     57.00    65.160714   4.554262   9.108523   1.468285 153.358551   7.332389   2.828723   0.385785
    123.00   127.000000   6.358094  12.716187   1.284478  47.041749   7.323708   5.519793   0.753688
    239.00   247.250000   8.871421  17.742843   1.797843  99.495301  12.152681   6.476112   0.532896
    162.00   177.083333   7.507821  15.015642   1.528780 148.916867   9.747304   5.782869   0.593279
      7.00    10.125000   1.795240   3.590481   1.243481 175.531026   2.675017   1.204810   0.450393
     12.00    15.750000   2.239058   4.478116   1.213432 149.456558   2.777208   1.805187   0.650001
      4.00     5.125000   1.277238   2.554477   1.312818  63.821044   1.865070   0.874679   0.468979
    118.00   120.500000   6.193250  12.386499   1.245981  84.641264   6.617238   5.796428   0.875959
     24.00    25.500000   2.849018   5.698035   1.163540  60.276442   2.964316   2.738204   0.923722
      6.00     7.750000   1.570637   3.141275   1.201859  85.206193   2.159360   1.142423   0.529056
     15.00    15.750000   2.239058   4.478116   1.267266  87.236420   2.638593   1.900020   0.720088
     25.00    27.437500   2.955271   5.910542   1.156036 174.760667   3.836726   2.276323   0.593298
     11.00    11.250000   1.892349   3.784699   1.212299  75.845425   2.165801   1.653424   0.763424
     23.00    25.250000   2.835018   5.670035   1.496488  74.463192   3.823911   2.101860   0.549662
     14.00    15.375000   2.212242   4.424484   1.405442  67.529008   3.326726   1.471120   0.442213
      2.00     3.958333   1.122487   2.244974   1.172294  94.870804   1.328282   0.948576   0.714137
      3.00     3.875000   1.110608   2.221217   1.366483 176.237183   1.599605   0.771097   0.482055
    267.00   274.916667   9.354608  18.709216   1.558246 114.233563  10.987072   7.964697   0.724915
      2.00     3.291667   1.023606   2.047213   1.223146  86.949158   1.481415   0.707277   0.477433
      2.00     2.500000   0.892062   1.784124   1.218276  88.124315   1.194296   0.666313   0.557912
     12.00    13.500000   2.072965   4.145930   1.247053  61.459600   2.334732   1.840547   0.788333
    501.00   517.291667  12.831954  25.663909   1.420644 153.404917  19.200399   8.575814   0.446648
