Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain	Grain ID
3897	Aluminium	231	17.15	9	344.79	141.87	2.4164	103.68	1.01	2.71	188.31	38.70	8.10	True	no	1540
3898	Aluminium	29	6.0765	3	306.79	23.59	2.0886	112.33	1.20	2.18	36.06	37.75	8.10	True	no	307
3899	Aluminium	91	10.764	6	344.48	61.90	2.6909	99.273	1.98	3.67	324.67	32.10	8.09	True	no	691
3900	Aluminium	16	4.5135	4	175.25	38.69	2.0725	150.51	1.19	2.41	270.12	33.97	8.07	True	no	474
3901	Aluminium	16	4.5135	3	93.69	119.69	1.4095	99.599	0.81	1.55	211.65	20.63	8.06	True	no	1401
3902	Aluminium	35	6.6756	4	118.66	115.06	6.2052	92.13	1.78	3.47	198.41	44.52	8.06	True	no	1268
3903	Aluminium	59	8.6672	4	285.85	41.25	2.9096	94.175	1.69	3.94	220.89	22.44	8.05	True	no	457
3904	Aluminium	78	9.9656	5	444.74	393.63	1.7036	107.7	1.48	2.89	77.06	40.33	8.04	True	no	4281
3905	Aluminium	28	5.9708	4	568.50	90.82	2.0612	93.167	0.24	0.42	9.29	19.86	8.01	True	no	1070
3906	Aluminium	14	4.222	2	407.14	70.43	1.6241	54.992	0.44	0.59	172.94	36.18	7.98	True	no	858
3907	Aluminium	20	5.0463	2	46.05	160.10	3.1344	79.142	0.88	2.12	199.41	29.98	7.97	True	no	1831
3908	Aluminium	11	3.7424	3	478.27	255.36	2.5196	121.2	0.82	1.34	189.63	35.09	7.97	True	no	2893
3909	Aluminium	10	3.5682	1	575.30	40.30	1.6479	67.863	0.28	0.46	217.53	43.20	7.95	True	no	520
3910	Aluminium	50	7.9788	5	392.08	152.10	2.9309	72.616	2.20	4.91	195.77	27.80	7.94	True	no	1725
3911	Aluminium	18	4.7873	2	185.56	115.50	1.6099	106.2	0.61	1.45	127.58	38.31	7.94	True	no	1347
3912	Aluminium	44	7.4848	3	268.45	95.70	1.1979	7.1362	1.02	2.08	224.14	42.96	7.88	True	no	1121
3913	Aluminium	10	3.5682	2	178.30	274.80	2.5633	61.493	1.12	1.80	275.16	35.91	7.88	True	no	3078
3914	Aluminium	40	7.1365	3	523.20	73.53	1.6996	61.086	1.10	5.69	68.44	29.80	7.86	True	no	874
3915	Aluminium	57	8.5191	2	50.00	319.53	1.4556	155.89	1.32	2.36	347.86	36.53	7.79	True	no	3524
3916	Aluminium	150	13.82	8	544.69	160.18	1.5045	72.977	0.58	1.69	269.24	34.27	7.75	True	no	1810
3917	Aluminium	11	3.7424	3	497.00	318.18	7.2141	94.393	0.60	1.21	313.53	37.85	7.75	True	no	3505
3918	Aluminium	97	11.113	4	236.63	3.48	1.6164	19.952	1.08	3.10	153.23	36.65	7.73	True	edge	22
3919	Aluminium	101	11.34	7	271.54	33.29	2.5358	38.988	1.49	3.77	259.89	36.06	7.73	True	no	396
3920	Aluminium	13	4.0684	3	372.46	93.08	2.7467	87.521	0.96	2.67	319.22	20.15	7.72	True	no	1094
3921	Aluminium	23	5.4115	3	494.83	87.96	1.3389	164.29	0.40	0.72	130.45	30.53	7.71	True	no	1050
3922	Aluminium	46	7.653	3	576.96	322.87	1.4079	62.886	0.45	0.84	137.69	19.10	7.68	True	no	3553
3923	Aluminium	11	3.7424	0	287.36	347.91	1.9784	84.947	1.20	1.64	324.17	34.64	7.63	True	no	3844
3924	Aluminium	98	11.17	4	414.11	367.78	1.1868	154.26	1.04	3.98	12.21	37.81	7.58	True	no	4031
3925	Aluminium	12	3.9088	3	373.08	203.75	2.3295	116.6	0.68	1.06	338.06	27.50	7.56	True	no	2321
3926	Aluminium	26	5.7536	3	13.88	90.04	2.5166	95.018	1.14	3.30	249.69	22.42	7.54	True	no	1036
3927	Aluminium	69	9.373	4	141.84	15.48	1.0652	54.296	1.26	2.67	199.34	43.90	7.52	True	no	205
3928	Aluminium	59	8.6672	4	320.32	209.20	1.702	80.051	1.56	3.35	149.84	30.68	7.51	True	no	2344
3929	Aluminium	29	6.0765	1	39.14	296.45	1.2863	43.17	2.43	4.06	336.46	32.46	7.51	True	no	3295
3930	Aluminium	16	4.5135	2	122.69	212.25	2.4392	86.558	1.89	4.02	318.57	34.22	7.47	True	no	2390
3931	Aluminium	10	3.5682	2	234.60	72.70	1.3552	43.977	0.79	1.11	323.66	42.09	7.47	True	no	880
3932	Aluminium	27	5.8632	4	205.59	326.11	1.5789	41.365	2.75	4.58	102.90	32.96	7.47	True	no	3609
3933	Aluminium	25	5.6419	1	411.20	148.56	1.9711	92.282	1.18	5.81	279.70	13.12	7.43	True	no	1716
3934	Aluminium	35	6.6756	4	467.43	313.31	1.757	106.44	0.63	1.42	320.75	41.11	7.41	True	no	3470
3935	Aluminium	14	4.222	2	333.00	6.50	1.854	90	1.00	1.65	332.70	26.34	7.40	True	no	109
3936	Aluminium	45	7.5694	3	513.51	62.38	2.3866	106.92	0.44	1.09	184.76	10.56	7.40	True	no	742
3937	Aluminium	18	4.7873	2	225.33	235.06	1.8701	78.001	0.50	0.80	299.36	31.20	7.38	True	no	2650
3938	Aluminium	15	4.3702	2	553.00	283.60	1.3451	116.38	0.55	1.22	175.85	44.62	7.36	True	no	3165
3939	Aluminium	28	5.9708	4	66.36	169.29	2.2568	130	0.79	1.69	138.68	38.22	7.35	True	no	1922
3940	Aluminium	28	5.9708	2	85.75	140.64	1.752	30.318	0.80	1.70	167.42	41.37	7.35	True	no	1635
3941	Aluminium	27	5.8632	3	140.22	391.22	1.4119	86.973	0.89	2.41	218.34	44.38	7.34	True	no	4277
3942	Aluminium	12	3.9088	2	226.83	11.75	3.8515	85.727	1.21	2.81	321.13	39.95	7.33	True	no	155
3943	Aluminium	25	5.6419	4	361.00	291.68	1.1609	124.38	0.73	1.24	158.57	6.63	7.30	True	no	3253
3944	Aluminium	88	10.585	7	544.16	231.64	1.5302	49.301	2.93	7.95	159.68	39.98	7.30	True	no	2586
3945	Aluminium	12	3.9088	3	487.42	105.42	1.4666	95.194	0.35	0.80	195.73	41.70	7.28	True	no	1242
3946	Aluminium	16	4.5135	2	247.75	342.00	8.1244	86.081	0.71	1.33	320.68	41.85	7.26	True	no	3725
3947	Aluminium	35	6.6756	4	244.97	218.89	5.2036	77.266	0.77	1.31	138.87	32.46	7.25	True	no	2420
3948	Aluminium	40	7.1365	4	47.70	387.35	1.1989	119.89	1.13	2.39	191.88	37.64	7.22	True	no	4235
3949	Aluminium	10	3.5682	2	54.70	23.10	1.9663	56.417	1.52	5.87	255.67	42.67	7.21	True	no	315
3950	Aluminium	121	12.412	5	179.50	32.36	1.5233	55.908	1.34	2.84	269.44	34.00	7.19	True	no	367
3951	Aluminium	18	4.7873	2	198.06	313.89	2.5517	98.85	0.66	1.08	206.15	14.30	7.19	True	no	3475
3952	Aluminium	50	7.9788	2	117.44	216.10	1.8652	73.355	1.15	2.51	319.85	35.41	7.16	True	no	2404
3953	Aluminium	12	3.9088	2	582.58	395.42	3.9077	85.636	0.34	0.68	356.88	21.52	7.13	True	edge	4322
3954	Aluminium	42	7.3127	2	447.98	16.10	1.1141	71.684	0.92	2.59	265.20	11.85	7.13	True	no	209
3955	Aluminium	95	10.998	7	572.05	86.51	1.9556	92.833	0.61	8.53	10.45	20.36	7.12	True	no	971
3956	Aluminium	22	5.2926	3	329.05	309.55	2.3977	90.324	1.10	2.71	188.94	23.67	7.12	True	no	3430
3957	Aluminium	133	13.013	5	406.65	17.85	1.7253	81.783	0.81	1.64	273.08	43.35	7.09	True	no	174
3958	Aluminium	11	3.7424	3	569.64	156.18	3.6757	87.66	0.54	1.07	204.48	32.48	7.08	True	no	1811
3959	Aluminium	16	4.5135	3	556.00	222.94	1.9424	72.089	0.74	2.18	30.35	35.87	7.07	True	no	2534
3960	Aluminium	19	4.9185	3	546.84	218.37	1.2816	125.22	0.60	1.49	158.37	39.80	7.05	True	no	2482
3961	Aluminium	35	6.6756	3	362.20	155.77	1.8631	62.671	1.26	3.68	205.41	39.34	7.03	True	no	1791
3962	Aluminium	21	5.1709	3	449.48	185.00	2.1577	102.1	0.65	1.55	80.49	44.40	7.02	True	no	2112
3963	Aluminium	49	7.8987	7	402.76	65.57	2.4957	98.844	0.70	1.50	172.81	36.23	7.01	True	no	757
3964	Aluminium	11	3.7424	2	450.91	19.55	2.7496	58.644	1.29	3.37	265.54	11.29	6.97	True	no	268
3965	Aluminium	21	5.1709	3	489.19	236.00	2.1801	83.261	0.51	1.01	155.27	12.67	6.95	True	no	2660
3966	Aluminium	18	4.7873	3	431.11	4.56	1.1457	30.911	0.56	1.09	333.15	34.58	6.94	True	no	96
3967	Aluminium	31	6.2825	3	357.81	144.94	1.1787	127.21	0.71	1.07	28.34	43.75	6.94	True	no	1681
3968	Aluminium	11	3.7424	1	427.64	332.55	2.2907	84.345	0.34	0.58	192.52	25.20	6.93	True	no	3687
3969	Aluminium	27	5.8632	3	542.37	321.19	1.6552	86.66	0.31	0.68	35.98	23.17	6.93	True	no	3542
3970	Aluminium	16	4.5135	4	350.00	137.69	2.494	100.56	0.33	0.50	189.83	39.32	6.92	True	no	1597
3971	Aluminium	25	5.6419	4	191.64	39.96	1.5666	101.55	1.23	2.18	158.10	36.19	6.89	True	no	493
3972	Aluminium	16	4.5135	1	436.63	87.56	2.7282	105.59	0.29	0.55	22.36	40.91	6.87	True	no	1019
3973	Aluminium	58	8.5935	3	502.17	268.79	2.3321	63.482	0.62	1.21	256.93	26.85	6.84	True	no	2989
3974	Aluminium	98	11.17	4	166.84	291.66	1.3557	22.073	0.97	2.48	38.84	33.48	6.84	True	no	3206
3975	Aluminium	49	7.8987	4	581.73	93.45	3.3165	90.617	0.54	1.34	348.61	22.24	6.83	True	edge	1054
3976	Aluminium	52	8.1369	3	233.92	51.23	2.1187	73.89	1.56	3.36	256.92	26.81	6.83	True	no	583
3977	Aluminium	95	10.998	1	579.46	174.88	1.4692	75.703	0.81	2.04	64.01	6.06	6.81	True	edge	1964
3978	Aluminium	24	5.5279	2	558.79	269.79	1.7034	94.328	0.43	1.28	265.77	34.26	6.78	True	no	3030
3979	Aluminium	115	12.101	6	70.11	3.04	2.2293	11.035	1.42	5.27	305.60	9.05	6.77	True	edge	6
3980	Aluminium	20	5.0463	0	582.25	4.10	2.8358	88.256	0.30	0.49	263.69	18.58	6.77	True	corner	67
3981	Aluminium	105	11.562	7	101.18	233.08	1.3306	109.13	2.44	4.82	318.97	28.41	6.76	True	no	2548
3982	Aluminium	13	4.0684	3	80.46	128.38	2.4993	91.048	0.60	1.36	195.08	36.80	6.75	True	no	1490
3983	Aluminium	38	6.9558	2	581.37	296.39	2.1422	79.82	0.47	1.09	74.13	19.32	6.75	True	edge	3261
3984	Aluminium	21	5.1709	3	377.19	119.62	2.0866	62.993	1.43	2.87	144.30	17.95	6.72	True	no	1395
3985	Aluminium	29	6.0765	5	213.10	80.52	1.5778	110.25	1.07	6.40	47.05	44.01	6.70	True	no	941
3986	Aluminium	49	7.8987	4	551.76	231.00	2.1108	69.445	0.55	1.04	166.87	43.05	6.68	True	no	2587
3987	Aluminium	15	4.3702	4	60.47	11.27	4.3911	88.41	1.48	2.75	318.79	39.37	6.68	True	no	152
3988	Aluminium	13	4.0684	2	416.92	197.92	2.8582	76.608	0.86	1.55	213.24	38.12	6.66	True	no	2254
3989	Aluminium	10	3.5682	2	140.20	192.90	5.9561	93.853	1.04	2.08	192.38	40.72	6.65	True	no	2185
3990	Aluminium	77	9.9015	5	182.13	22.12	1.2168	133.13	0.74	1.37	269.28	34.97	6.63	True	no	247
3991	Aluminium	80	10.093	5	320.40	219.51	1.0982	145.15	1.31	3.38	314.11	45.03	6.60	True	no	2460
3992	Aluminium	62	8.8849	4	459.61	125.94	1.4158	101.43	0.88	2.72	139.84	37.13	6.56	True	no	1435
3993	Aluminium	16	4.5135	3	400.50	149.50	1	90	0.61	1.12	195.68	26.75	6.47	True	no	1752
3994	Aluminium	27	5.8632	2	537.37	2.74	1.3519	60.754	0.45	0.82	208.21	44.67	6.46	True	edge	61
3995	Aluminium	17	4.6524	4	28.53	341.59	4.7918	72.314	1.24	2.10	329.94	37.89	6.46	True	no	3756
3996	Aluminium	79	10.029	4	236.48	313.94	1.7049	111.89	1.64	3.58	311.44	32.26	6.41	True	no	3448
3997	Aluminium	58	8.5935	5	245.31	342.53	4.3293	85.721	2.27	4.27	321.40	42.16	6.40	True	no	3724
3998	Aluminium	15	4.3702	3	87.73	257.33	1.1999	84.116	2.02	4.67	162.91	27.55	6.40	True	no	2904
3999	Aluminium	17	4.6524	3	498.53	94.12	3.8699	91.967	0.58	1.10	325.05	43.41	6.39	True	no	1100
4000	Aluminium	22	5.2926	3	514.05	72.77	1.4751	84.914	0.48	0.97	216.01	39.08	6.38	True	no	873
4001	Aluminium	22	5.2926	3	278.55	1.82	1.4667	133.39	0.66	1.25	193.58	36.61	6.38	True	edge	27
4002	Aluminium	105	11.562	6	234.76	63.62	2.0648	87.475	0.90	2.28	323.89	42.00	6.38	True	no	715
4003	Aluminium	26	5.7536	4	464.27	23.35	2.0004	82.764	0.61	1.25	146.22	30.40	6.34	True	no	309
4004	Aluminium	24	5.5279	3	49.63	100.75	1.1464	92.879	1.11	1.87	142.25	37.73	6.33	True	no	1170
4005	Aluminium	23	5.4115	1	228.43	1.39	1.4055	170.68	0.73	2.14	198.79	25.11	6.28	True	edge	21
4006	Aluminium	34	6.5795	2	477.38	3.03	1.6588	106.52	0.64	1.30	192.16	30.74	6.28	True	edge	53
4007	Aluminium	50	7.9788	3	295.10	228.24	1.1094	139.41	0.71	1.82	86.11	44.49	6.26	True	no	2564
4008	Aluminium	23	5.4115	4	73.57	66.74	1.3458	109.99	1.32	2.96	276.76	29.62	6.20	True	no	805
4009	Aluminium	123	12.514	4	263.85	217.32	2.6017	65.508	1.79	3.24	258.38	44.53	6.15	True	no	2382
4010	Aluminium	13	4.0684	2	335.23	308.38	6.0936	89.201	0.83	1.79	190.57	21.60	6.14	True	no	3400
4011	Aluminium	25	5.6419	5	352.72	144.56	3.6507	90.594	0.73	1.20	189.78	39.54	6.14	True	no	1651
4012	Aluminium	78	9.9656	6	437.32	91.90	1.8593	87.039	0.69	1.56	23.37	40.71	6.11	True	no	1020
4013	Aluminium	25	5.6419	4	413.96	188.40	2.4699	96.522	0.54	1.84	120.75	14.77	6.10	True	no	2151
4014	Aluminium	61	8.8129	7	498.75	59.00	2.037	76.928	0.64	2.02	175.06	15.52	6.09	True	no	647
4015	Aluminium	27	5.8632	5	425.89	332.22	2.2673	111.48	0.62	1.29	193.74	25.20	6.05	True	no	3669
4016	Aluminium	12	3.9088	3	89.00	127.75	2.5761	75.83	0.62	1.11	197.65	35.77	6.03	True	no	1491
4017	Aluminium	18	4.7873	3	437.39	3.94	4.3945	86.467	0.76	1.33	321.72	34.69	6.01	True	edge	47
4018	Aluminium	74	9.7067	4	233.72	166.70	3.0339	87.144	1.35	3.56	315.78	40.23	6.00	True	no	1865
4019	Aluminium	34	6.5795	1	8.68	94.59	1.6426	112.91	0.75	1.63	324.89	30.59	6.00	True	no	1105
4020	Aluminium	60	8.7404	5	560.70	372.55	2.657	88.39	0.77	1.15	318.20	33.02	5.99	True	no	4064
4021	Aluminium	11	3.7424	2	327.82	143.18	3.4883	91.95	0.68	1.48	271.55	22.51	5.98	True	no	1667
4022	Aluminium	109	11.781	4	503.71	161.70	2.3381	86.544	0.87	2.89	230.12	42.20	5.95	True	no	1743
4023	Aluminium	33	6.482	4	561.55	347.48	2.3398	113.49	0.60	1.20	208.43	22.66	5.94	True	no	3824
4024	Aluminium	12	3.9088	2	410.83	12.00	2.4928	110.56	1.12	1.61	273.70	44.86	5.90	True	no	175
4025	Aluminium	58	8.5935	6	433.72	318.34	1.87	109.59	1.06	1.79	140.32	41.05	5.88	True	no	3496
4026	Aluminium	45	7.5694	1	415.80	80.89	1.1157	169.03	0.94	4.24	203.08	40.54	5.88	True	no	958
4027	Aluminium	23	5.4115	2	71.26	74.78	1.2495	107.9	0.71	1.24	277.43	30.83	5.87	True	no	890
4028	Aluminium	216	16.584	7	161.19	266.13	1.9596	98.369	2.68	8.09	148.74	40.68	5.87	True	no	2916
4029	Aluminium	27	5.8632	3	71.22	169.33	1.738	70.754	1.17	1.86	140.34	35.84	5.85	True	no	1948
4030	Aluminium	23	5.4115	3	264.83	57.17	1.7403	121.2	0.73	1.63	321.64	42.36	5.81	True	no	689
4031	Aluminium	16	4.5135	3	524.56	239.63	2.3261	72.407	0.28	0.58	6.02	21.65	5.79	True	no	2714
4032	Aluminium	24	5.5279	4	316.25	178.88	2.11	116.04	1.43	3.20	78.52	40.49	5.77	True	no	2061
4033	Aluminium	290	19.216	8	132.83	188.26	1.7392	92.312	1.99	4.81	194.19	40.54	5.75	True	no	2059
4034	Aluminium	37	6.8637	5	364.59	247.62	1.3859	110.05	0.69	2.20	28.45	40.26	5.73	True	no	2791
4035	Aluminium	92	10.823	5	240.92	217.98	2.3595	71.075	0.64	1.29	140.44	32.15	5.72	True	no	2394
4036	Aluminium	12	3.9088	1	468.42	30.58	1.9929	99.456	0.57	0.97	190.99	15.04	5.72	True	no	400
4037	Aluminium	10	3.5682	2	322.20	101.90	5.9561	93.853	0.73	1.52	142.65	41.29	5.68	True	no	1177
4038	Aluminium	18	4.7873	2	289.67	146.89	3.247	87.764	0.76	1.36	322.05	44.24	5.68	True	no	1694
4039	Aluminium	39	7.0467	2	415.38	140.97	1.372	95.938	0.94	1.78	159.70	23.66	5.66	True	no	1630
4040	Aluminium	41	7.2252	3	60.98	85.51	2.3504	101.62	1.36	2.66	179.46	17.17	5.65	True	no	973
4041	Aluminium	38	6.9558	1	506.08	154.95	4.2687	94.759	0.48	1.12	230.68	42.65	5.63	True	no	1756
4042	Aluminium	12	3.9088	3	566.50	376.50	1.9885	103.28	0.34	0.71	253.53	34.31	5.62	True	no	4149
4043	Aluminium	33	6.482	5	452.55	183.94	2.1875	109.06	0.69	1.62	81.55	44.13	5.61	True	no	2104
4044	Aluminium	18	4.7873	2	88.72	93.56	1.9205	66.771	1.14	4.52	316.86	44.98	5.61	True	no	1089
4045	Aluminium	45	7.5694	4	354.38	46.13	2.4037	51.318	1.01	2.23	253.91	37.36	5.59	True	no	564
4046	Aluminium	69	9.373	6	36.51	21.45	2.7384	94.651	1.90	4.89	333.04	37.11	5.57	True	no	210
4047	Aluminium	28	5.9708	3	500.89	154.54	3.7933	77.383	0.76	2.18	7.55	24.81	5.56	True	no	1742
4048	Aluminium	51	8.0582	2	202.96	301.16	2.2354	79.768	1.50	3.06	112.26	42.94	5.54	True	no	3312
4049	Aluminium	14	4.222	3	499.50	317.14	3.4027	84.579	0.45	0.92	316.16	36.67	5.54	True	no	3506
4050	Aluminium	78	9.9656	3	217.26	121.54	1.6175	125.87	1.27	2.82	336.58	24.12	5.53	True	no	1375
4051	Aluminium	15	4.3702	2	351.33	193.80	1.8167	111.58	0.41	0.91	196.08	36.36	5.52	True	no	2210
4052	Aluminium	10	3.5682	3	147.10	121.80	1.3229	63.435	0.69	1.28	148.66	37.81	5.51	True	no	1420
4053	Aluminium	12	3.9088	1	410.75	237.50	2.3267	61.932	0.34	0.93	92.64	37.01	5.51	True	no	2678
4054	Aluminium	52	8.1369	6	105.23	169.94	2.3642	77.468	1.11	3.13	247.75	22.15	5.49	True	no	1924
4055	Aluminium	13	4.0684	3	564.54	92.69	1.8628	79.255	0.45	0.79	198.41	42.66	5.48	True	no	1103
4056	Aluminium	18	4.7873	3	228.39	53.06	1.3089	99.799	0.90	1.61	256.12	44.65	5.48	True	no	661
4057	Aluminium	16	4.5135	1	141.31	131.31	1.4328	119.67	0.57	1.12	278.29	27.88	5.45	True	no	1531
4058	Aluminium	65	9.0973	3	133.15	310.22	1.9856	109.95	3.46	6.94	189.84	45.02	5.45	True	no	3395
4059	Aluminium	29	6.0765	3	82.31	301.90	1.4688	25.75	1.13	2.82	180.71	43.91	5.45	True	no	3342
4060	Aluminium	11	3.7424	2	418.00	363.73	3.3428	109.53	0.23	0.54	14.06	38.41	5.45	True	no	4013
4061	Aluminium	14	4.222	3	527.43	12.36	1.2284	10.097	0.83	1.63	319.44	34.92	5.44	True	no	201
4062	Aluminium	404	22.68	10	535.44	299.49	3.896	97.181	4.77	6.62	42.12	24.13	5.42	True	no	3123
4063	Aluminium	23	5.4115	2	254.57	258.91	1.7526	93.702	0.79	1.88	28.95	44.25	5.41	True	no	2920
4064	Aluminium	15	4.3702	3	120.80	215.80	6.0073	86.343	1.37	2.88	320.86	35.12	5.38	True	no	2405
4065	Aluminium	127	12.716	8	523.65	233.64	2.5754	68.408	0.90	1.90	7.19	21.09	5.38	True	no	2566
4066	Aluminium	18	4.7873	4	76.44	127.22	2.5142	105.15	0.60	1.41	270.35	19.99	5.37	True	no	1470
4067	Aluminium	14	4.222	0	515.71	1.14	1.224	10.901	0.30	0.67	334.69	21.73	5.34	True	edge	58
4068	Aluminium	10	3.5682	1	79.10	277.50	3.6484	90.805	0.60	1.40	162.34	40.62	5.33	True	no	3088
4069	Aluminium	18	4.7873	3	368.33	246.50	2.002	100.78	0.55	1.50	29.14	40.57	5.28	True	no	2792
4070	Aluminium	30	6.1804	2	527.50	282.97	2.6104	78.469	0.40	0.86	46.90	24.47	5.26	True	no	3134
4071	Aluminium	10	3.5682	3	538.70	5.60	3.5026	9.5771	0.62	0.90	208.76	45.02	5.20	True	no	113
4072	Aluminium	39	7.0467	3	9.72	135.90	1.3295	28.881	1.97	6.02	266.12	14.11	5.19	True	no	1567
4073	Aluminium	18	4.7873	2	223.50	394.06	1.6329	121.77	0.90	1.66	266.80	21.36	5.16	True	no	4307
4074	Aluminium	102	11.396	5	459.02	11.59	1.4521	154.03	1.06	2.42	142.95	19.62	5.14	True	no	147
4075	Aluminium	10	3.5682	3	101.30	101.60	2.0207	22.352	1.41	2.61	209.08	16.04	5.13	True	no	1201
4076	Aluminium	133	13.013	5	396.22	275.01	2.0348	69.095	1.23	2.45	274.47	6.45	5.11	True	no	3016
4077	Aluminium	27	5.8632	4	555.33	218.41	1.202	55.028	0.47	0.96	32.26	35.92	5.08	True	no	2465
4078	Aluminium	16	4.5135	2	404.63	336.38	5.4209	90.676	0.54	0.89	212.17	39.65	5.06	True	no	3704
4079	Aluminium	50	7.9788	5	211.48	28.30	2.482	95.701	1.27	2.86	9.14	26.90	5.03	True	no	338
4080	Aluminium	48	7.8176	2	167.79	2.81	1.2189	167.84	1.10	2.27	62.85	44.52	4.96	True	edge	15
4081	Aluminium	44	7.4848	3	290.23	9.02	1.7588	82.78	1.73	4.86	129.13	39.16	4.94	True	no	91
4082	Aluminium	70	9.4407	7	111.33	60.76	2.1768	93.846	1.30	4.60	330.45	40.33	4.91	True	no	686
4083	Aluminium	10	3.5682	4	364.90	183.40	2.0558	117.61	0.58	0.89	139.02	43.57	4.90	True	no	2111
4084	Aluminium	22	5.2926	5	490.05	88.23	1.1117	41.324	0.69	1.27	132.61	30.03	4.89	True	no	1049
4085	Aluminium	10	3.5682	4	424.40	197.50	3.0619	90	0.77	1.34	214.03	37.67	4.89	True	no	2255
4086	Aluminium	12	3.9088	2	232.75	396.83	2.8036	106.32	0.54	1.11	271.95	33.15	4.88	True	no	4330
4087	Aluminium	12	3.9088	3	73.83	279.00	2.1534	87.191	0.79	1.33	179.62	37.15	4.84	True	no	3112
4088	Aluminium	12	3.9088	2	114.92	150.00	2.2697	131.01	0.52	1.01	75.11	43.45	4.84	True	no	1748
4089	Aluminium	21	5.1709	3	240.81	211.52	1.7111	99.766	0.45	0.80	140.86	32.98	4.74	True	no	2393
4090	Aluminium	10	3.5682	3	285.20	228.50	1.3693	90	0.60	1.05	78.75	39.12	4.74	True	no	2597
4091	Aluminium	291	19.249	7	513.69	317.13	1.0794	179.73	0.79	2.12	4.77	11.79	4.73	True	no	3441
4092	Aluminium	14	4.222	2	572.07	36.29	1.5115	36.027	0.72	1.47	25.86	37.45	4.73	True	no	483
4093	Aluminium	18	4.7873	1	114.61	260.06	5.8228	89.751	0.95	1.85	151.73	44.67	4.72	True	no	2905
4094	Aluminium	21	5.1709	2	171.95	307.62	1.8467	87.28	1.40	3.12	23.89	39.37	4.70	True	no	3397
4095	Aluminium	10	3.5682	1	338.50	401.20	1.3693	180	0.46	0.86	307.79	39.99	4.67	True	edge	4391
4096	Aluminium	14	4.222	2	263.36	72.14	2.6208	67.041	1.48	5.31	271.21	32.75	4.62	True	no	852
4097	Aluminium	330	20.498	9	138.40	77.44	1.7536	77.012	2.28	5.21	202.21	44.53	4.62	True	no	789
4098	Aluminium	12	3.9088	1	151.17	262.42	1.1198	176.54	0.49	0.73	204.72	33.44	4.59	True	no	2967
4099	Aluminium	27	5.8632	2	337.19	287.41	3.0842	87.044	1.24	2.27	176.17	30.24	4.59	True	no	3175
4100	Aluminium	74	9.7067	4	419.70	332.97	1.7065	113.66	1.36	2.74	6.54	40.18	4.58	True	no	3658
4101	Aluminium	15	4.3702	1	49.93	35.60	1.0811	146.31	1.35	2.37	336.00	39.76	4.58	True	no	454
4102	Aluminium	36	6.7703	3	452.69	310.14	1.7854	86.687	0.77	1.46	216.54	34.70	4.57	True	no	3432
4103	Aluminium	117	12.205	4	455.37	131.72	2.4934	124.21	1.35	2.64	31.07	16.61	4.55	True	no	1480
4104	Aluminium	21	5.1709	4	439.86	138.67	1.2111	85.962	0.60	1.33	172.80	43.74	4.53	True	no	1618
4105	Aluminium	29	6.0765	2	144.28	267.07	1.537	83.162	1.58	8.09	346.27	13.24	4.51	True	no	3001
4106	Aluminium	14	4.222	3	71.50	46.29	1.0214	90	0.78	1.51	167.60	22.11	4.48	True	no	594
4107	Aluminium	12	3.9088	1	165.17	400.58	1.1142	59.089	1.74	3.88	180.78	24.59	4.48	True	edge	4377
4108	Aluminium	31	6.2825	2	364.45	260.97	2.7001	106.25	0.98	1.66	163.88	30.68	4.48	True	no	2924
4109	Aluminium	142	13.446	5	172.32	222.20	2.4716	91.48	1.13	3.92	157.07	43.45	4.46	True	no	2429
4110	Aluminium	20	5.0463	2	313.55	102.45	1.5876	85.078	0.53	0.89	143.90	39.61	4.45	True	no	1203
4111	Aluminium	69	9.373	4	463.29	153.16	3.4637	96.21	0.91	1.98	202.73	29.13	4.38	True	no	1727
4112	Aluminium	26	5.7536	4	145.08	387.08	1.6815	100.25	1.49	3.60	321.24	31.71	4.38	True	no	4237
4113	Aluminium	49	7.8987	6	424.31	126.12	2.0015	177.47	1.97	3.26	339.22	28.29	4.37	True	no	1464
4114	Aluminium	36	6.7703	3	244.47	165.00	2.5272	95.782	0.68	1.16	318.48	40.54	4.37	True	no	1876
4115	Aluminium	45	7.5694	2	179.02	374.53	5.0579	91.695	1.97	4.30	151.42	40.45	4.37	True	no	4074
4116	Aluminium	34	6.5795	3	376.21	127.09	1.3881	97.663	0.56	1.85	262.25	21.51	4.36	True	no	1477
4117	Aluminium	30	6.1804	5	420.13	198.47	1.2172	79.003	0.75	1.95	214.91	38.65	4.36	True	no	2245
4118	Aluminium	98	11.17	7	313.32	130.40	3.3077	83.293	0.81	1.52	326.24	41.71	4.33	True	no	1422
4119	Aluminium	26	5.7536	4	509.96	79.08	3.911	77.637	1.17	5.79	215.93	44.80	4.32	True	no	913
4120	Aluminium	57	8.5191	4	463.00	84.98	2.0604	76.873	0.75	1.76	150.44	28.76	4.30	True	no	968
4121	Aluminium	11	3.7424	3	488.64	301.64	2.6776	102.22	1.13	1.77	36.69	20.36	4.28	True	no	3349
4122	Aluminium	100	11.284	3	139.29	59.06	2.1131	71.487	0.81	1.84	330.75	41.15	4.27	True	no	641
